session_id,user_id,articles_read,read_time,score
1426668,30,2084,4,5
1426668,24,1353,0,0
1426669,8,313,5,5
1426669,33,3968,2,4
1426669,26,2674,4,5
1426669,35,1371,0,0
1426670,10,1094,0,0
1426670,10,1491,0,0
1426670,41,3637,1,2
1426671,4,2097,2,5
1426671,47,1617,0,0
1426672,8,3193,2,5
1426673,20,15,1,5
1426673,9,2231,2,4
1426674,26,4061,1,5
1426674,35,3961,4,5
1426676,37,2275,0,0
1426676,38,862,3,5
1426677,46,2390,2,2
1426677,36,888,1,3
1426678,23,1474,0,0
1426678,49,2713,0,0
1426679,50,461,0,0
1426679,15,2911,3,2
1426679,17,1462,1,3
1426681,47,1434,1,3
1426681,41,4355,4,4
1426681,24,3056,1,1
1426681,21,2170,0,0
1426682,25,2970,1,5
1426682,32,2648,3,4
1426682,16,2112,0,0
1426683,6,3740,3,3
1426683,8,771,0,0
1426683,9,3109,0,0
1426684,46,2366,0,0
1426684,21,1419,2,3
1426684,29,1952,1,3
1426684,42,4490,2,4
1426685,45,1452,1,2
1426685,21,388,3,4
1426685,33,72,2,5
1426686,25,1179,1,1
1426686,45,475,7,4
1426686,19,4498,1,2
1426687,9,1282,0,0
1426687,36,2535,2,5
1426688,49,1875,0,0
1426688,38,4337,1,1
1426688,19,360,0,0
1426688,10,2234,4,4
1426689,4,3179,1,3
1426689,20,421,0,0
1426689,8,833,2,5
1426690,14,2992,1,3
1426690,39,4599,1,3
1426690,30,3851,3,5
1426691,34,4590,1,3
1426691,18,1043,0,0
1426691,31,4565,0,0
1426691,6,340,0,0
1426691,7,3850,0,0
1426691,17,3226,1,3
1426692,11,2320,6,5
1426692,15,2213,1,1
1426692,9,2765,1,3
1426692,12,2953,1,5
1426693,2,2524,1,3
1426693,39,4035,1,5
1426693,35,3669,1,3
1426694,20,3002,3,5
1426694,12,1384,2,2
1426696,4,2482,2,4
1426697,20,2266,1,5
1426697,29,1447,2,4
1426697,6,306,0,0
1426698,50,2633,2,4
1426698,42,1955,0,0
1426699,48,2889,1,3
1426699,34,815,1,2
1426700,13,3573,4,4
1426700,10,2992,1,3
1426701,3,1672,0,0
1426702,43,2895,0,0
1426703,7,1823,1,3
1426705,26,773,2,5
1426705,27,2540,1,2
1426705,41,2134,1,5
1426705,19,4097,3,5
1426705,20,3152,1,3
1426705,40,3104,2,5
1426706,5,954,2,5
1426706,27,3558,1,5
1426706,32,3801,1,2
1426706,11,4154,3,4
1426706,21,1990,1,1
1426706,44,2748,1,3
1426708,30,1720,0,0
1426708,41,2747,1,1
1426708,40,2398,1,3
1426709,8,1996,2,5
1426709,36,3860,7,4
1426710,19,1031,0,0
1426710,18,3980,1,3
1426710,26,2701,0,0
1426711,27,3020,0,0
1426712,1,1201,0,0
1426712,45,1629,0,0
1426713,46,1499,0,0
1426713,3,3379,4,5
1426713,40,3969,0,0
1426714,42,80,2,5
1426714,19,2370,0,0
1426715,48,3168,3,5
1426715,19,3478,0,0
1426715,31,479,1,5
1426715,27,39,1,5
1426716,9,2557,1,2
1426716,23,3274,1,3
1426717,20,4271,3,5
1426717,5,3047,1,3
1426717,24,1133,1,3
1426717,42,3821,1,5
1426718,31,137,2,5
1426718,29,3502,1,3
1426718,42,3488,1,5
1426718,1,1076,1,2
1426720,42,4099,5,5
1426720,13,3879,0,0
1426721,23,3364,0,0
1426722,19,1673,2,5
1426722,26,1990,0,0
1426722,4,47,0,0
1426722,3,2327,0,0
1426723,31,3702,0,0
1426723,21,1219,0,0
1426723,32,2323,0,0
1426723,23,569,0,0
1426723,45,1792,4,5
1426723,28,4151,1,3
1426723,47,1621,0,0
1426724,49,1143,5,5
1426724,34,369,1,2
1426724,22,936,2,5
1426726,50,1461,0,0
1426726,9,2040,1,3
1426726,42,3622,1,2
1426726,42,846,1,5
1426727,4,1494,1,3
1426728,5,4416,0,0
1426728,9,1007,0,0
1426728,3,1436,5,5
1426729,35,3861,2,5
1426729,42,1711,0,0
1426729,1,2371,2,5
1426729,41,3363,1,3
1426729,3,2641,2,5
1426729,38,4415,2,4
1426729,46,3617,2,4
1426729,9,339,0,0
1426730,14,3939,1,5
1426730,21,571,1,3
1426731,46,4642,3,2
1426732,7,3872,2,5
1426732,45,2526,1,5
1426732,16,2583,0,0
1426733,7,2184,1,5
1426734,46,1703,2,5
1426734,48,1667,2,2
1426734,12,1731,0,0
1426734,45,1669,1,3
1426735,32,3985,1,2
1426735,22,3971,0,0
1426735,2,3038,1,3
1426735,48,3875,1,3
1426735,31,1577,0,0
1426736,6,3314,2,4
1426736,15,1585,4,5
1426736,38,1221,0,0
1426736,7,131,1,3
1426737,47,840,0,0
1426739,18,4072,1,5
1426739,8,3865,0,0
1426740,9,375,0,0
1426740,34,1176,0,0
1426741,50,3259,1,3
1426741,36,432,0,0
1426741,12,2124,4,5
1426742,48,4130,3,4
1426742,50,3908,4,4
1426742,23,1471,1,3
1426742,30,2999,1,3
1426743,7,3604,1,3
1426744,7,2587,1,2
1426744,27,2985,2,4
1426744,44,2096,0,0
1426745,30,518,1,3
1426746,49,64,0,0
1426746,42,1485,2,5
1426746,26,3652,0,0
1426746,49,4139,5,5
1426746,15,4208,0,0
1426746,9,1081,1,2
1426746,34,3068,3,4
1426746,11,2186,0,0
1426747,22,3265,0,0
1426747,36,3510,1,3
1426747,25,4450,2,4
1426747,2,2575,3,3
1426747,25,3512,1,3
1426747,8,324,1,3
1426747,9,3608,0,0
1426747,44,3814,1,3
1426748,12,4449,2,5
1426749,38,3067,1,3
1426749,42,4566,1,3
1426749,7,4557,3,5
1426749,49,2284,2,2
1426750,33,4096,1,2
1426750,41,1001,0,0
1426751,20,2237,1,3
1426751,9,3385,0,0
1426752,25,3934,5,5
1426752,28,1309,4,3
1426753,35,4533,1,3
1426753,15,4590,1,3
1426754,36,4627,1,3
1426754,18,1337,2,2
1426754,19,2665,2,5
1426754,39,1582,0,0
1426754,26,1272,3,5
1426755,25,1245,2,5
1426755,28,2266,1,5
1426756,19,740,1,3
1426757,35,3409,3,4
1426758,23,3996,1,3
1426758,29,4516,1,2
1426759,22,4159,0,0
1426762,35,3859,0,0
1426762,5,3762,6,5
1426763,31,299,1,3
1426763,6,1301,3,5
1426764,28,1530,4,5
1426766,45,2342,3,5
1426766,27,3590,0,0
1426766,23,140,1,3
1426766,21,1415,0,0
1426767,44,919,2,5
1426767,33,2151,3,5
1426767,14,1439,1,5
1426768,44,2140,1,5
1426768,1,1939,1,3
1426769,11,3278,1,3
1426769,13,4087,0,0
1426769,26,4342,1,3
1426770,12,3310,2,5
1426770,22,4501,1,3
1426771,21,38,1,3
1426771,35,3326,0,0
1426771,44,2099,4,5
1426772,24,3626,0,0
1426772,3,2904,2,5
1426773,19,2785,3,5
1426773,35,3001,0,0
1426774,34,2590,2,4
1426774,44,2290,0,0
1426774,12,4629,1,3
1426775,16,376,0,0
1426775,23,164,2,5
1426775,13,481,0,0
1426776,43,1799,0,0
1426776,34,3522,0,0
1426776,35,597,1,3
1426776,8,738,1,1
1426776,1,2926,1,5
1426776,42,1579,3,5
1426776,3,1602,1,2
1426776,36,3374,0,0
1426776,45,1110,4,4
1426777,23,4543,1,5
1426777,23,1498,1,5
1426778,1,3043,0,0
1426778,12,4143,0,0
1426778,14,4500,1,5
1426778,47,3361,0,0
1426779,3,4336,1,1
1426779,41,1251,0,0
1426779,18,3976,0,0
1426779,4,2131,0,0
1426779,4,3569,4,5
1426780,42,1426,2,2
1426780,23,1166,1,1
1426780,17,3541,2,4
1426781,22,3461,0,0
1426782,42,4318,1,3
1426782,41,3882,0,0
1426783,37,3608,0,0
1426783,16,3529,0,0
1426784,16,3545,0,0
1426784,12,4452,1,3
1426785,40,961,0,0
1426785,33,4520,10,5
1426785,3,99,1,5
1426785,7,1035,0,0
1426785,22,4087,0,0
1426786,48,812,1,3
1426786,4,4623,0,0
1426786,20,1333,0,0
1426787,23,3245,3,3
1426787,15,2410,1,2
1426787,35,2193,2,5
1426787,16,291,0,0
1426787,29,3363,1,3
1426788,27,3258,2,3
1426789,33,1159,0,0
1426790,29,4265,3,4
1426790,20,548,1,2
1426791,11,2540,1,2
1426792,7,1860,1,3
1426792,23,3371,0,0
1426792,48,3204,2,5
1426793,46,1801,2,5
1426793,40,1010,2,4
1426795,14,4409,0,0
1426796,5,707,4,5
1426796,23,4081,0,0
1426797,18,357,1,3
1426797,21,2641,0,0
1426798,9,2376,1,3
1426799,43,1683,1,2
1426799,38,3070,1,5
1426799,21,3741,1,3
1426799,35,445,0,0
1426799,2,2547,2,4
1426800,13,324,1,3
1426800,26,3050,1,3
1426800,41,2002,1,3
1426800,16,4362,0,0
1426800,36,135,0,0
1426801,21,522,1,2
1426801,24,1063,2,2
1426802,44,3932,0,0
1426802,2,3771,0,0
1426802,39,3391,1,2
1426802,44,4218,3,5
1426803,40,1842,2,2
1426803,40,2491,1,2
1426803,24,3728,0,0
1426803,3,416,0,0
1426803,7,4594,3,4
1426804,21,3496,1,3
1426804,5,3730,1,5
1426804,5,1182,3,3
1426804,24,4520,4,3
1426804,14,3789,0,0
1426805,42,2790,0,0
1426805,22,4366,1,2
1426805,7,75,0,0
1426806,1,3205,0,0
1426807,21,692,2,5
1426807,5,1294,0,0
1426807,50,53,1,3
1426807,47,551,1,3
1426808,33,555,1,3
1426808,20,3918,0,0
1426808,19,4500,1,5
1426809,6,2860,1,3
1426810,6,2107,1,2
1426811,5,2908,1,3
1426811,43,4074,2,5
1426812,32,3976,0,0
1426812,20,3761,4,5
1426813,28,2083,0,0
1426813,48,837,1,2
1426813,3,2683,3,4
1426813,23,1243,3,5
1426814,33,2130,3,5
1426814,33,3987,1,3
1426815,41,2216,0,0
1426816,41,1371,2,4
1426816,10,3795,1,5
1426817,38,95,1,3
1426818,34,1969,4,4
1426819,1,3334,3,5
1426819,9,4227,0,0
1426820,22,4647,1,3
1426820,31,2735,0,0
1426821,10,3300,0,0
1426822,28,3435,1,3
1426822,18,123,0,0
1426822,15,3009,2,5
1426822,23,1990,2,2
1426823,46,695,0,0
1426824,38,1389,3,3
1426824,45,3924,1,1
1426824,40,1747,2,5
1426825,38,3579,0,0
1426825,31,630,1,3
1426825,46,626,4,3
1426826,5,3794,1,3
1426826,6,4477,1,3
1426826,20,2592,0,0
1426827,7,4003,0,0
1426827,39,860,7,5
1426827,2,1959,1,3
1426827,42,2598,1,3
1426828,42,3637,0,0
1426828,20,872,1,2
1426829,5,4652,2,5
1426829,22,899,2,3
1426829,10,3215,0,0
1426829,13,4451,0,0
1426830,4,3764,1,1
1426830,19,2948,0,0
1426830,24,4109,0,0
1426831,11,1916,1,5
1426832,32,4016,0,0
1426832,43,2962,1,5
1426834,50,1501,3,3
1426834,37,2195,1,3
1426835,18,3355,1,2
1426835,37,3476,2,4
1426836,39,239,2,5
1426836,31,2380,0,0
1426836,35,1278,5,5
1426836,11,3369,1,3
1426836,49,1792,0,0
1426836,47,1019,2,5
1426837,38,1041,0,0
1426837,32,1748,1,3
1426837,31,3047,2,5
1426838,35,380,1,3
1426838,8,3424,0,0
1426838,42,3267,3,3
1426839,8,123,0,0
1426839,16,2532,1,3
1426839,36,3645,0,0
1426840,50,2528,1,2
1426840,20,4444,1,3
1426840,24,1998,1,2
1426840,23,1981,2,5
1426841,48,2250,0,0
1426842,48,756,4,4
1426842,50,1559,1,3
1426842,41,2165,2,5
1426842,25,3060,1,2
1426843,8,1528,1,3
1426843,10,1364,1,5
1426844,10,1278,2,2
1426844,27,2649,2,5
1426845,44,773,0,0
1426845,19,2480,1,2
1426846,39,1265,2,3
1426846,4,3351,1,3
1426847,33,607,2,3
1426848,34,2779,0,0
1426848,7,1162,3,3
1426848,6,3222,0,0
1426849,20,2141,1,5
1426849,42,568,0,0
1426849,28,4566,1,3
1426849,40,1584,0,0
1426849,25,679,1,3
1426850,34,2449,2,3
1426850,27,2524,1,3
1426850,16,2095,2,5
1426850,17,2712,1,3
1426851,46,2242,2,5
1426852,9,4541,0,0
1426853,43,4344,0,0
1426853,21,1432,0,0
1426854,8,1338,0,0
1426854,21,2103,0,0
1426855,41,1239,2,5
1426855,33,1173,2,5
1426855,41,285,0,0
1426856,44,2788,1,3
1426857,13,2659,0,0
1426858,24,3284,1,3
1426858,26,2712,0,0
1426859,1,3372,3,5
1426859,13,3526,0,0
1426860,47,3018,0,0
1426861,44,4161,0,0
1426861,28,4457,5,4
1426861,25,2640,2,2
1426862,1,2302,0,0
1426862,35,4309,2,4
1426865,34,1893,3,4
1426865,48,3874,4,5
1426865,40,495,0,0
1426866,9,3989,1,3
1426867,18,3091,0,0
1426868,1,3567,1,2
1426868,3,3431,0,0
1426868,12,1580,3,3
1426869,22,3173,0,0
1426870,32,2888,0,0
1426871,26,3204,1,3
1426871,22,2454,0,0
1426872,38,2087,0,0
1426872,40,1706,3,3
1426873,10,4203,1,3
1426873,13,2073,1,2
1426874,19,457,0,0
1426874,8,4092,1,3
1426874,49,2964,0,0
1426874,32,3427,1,3
1426875,34,2513,1,3
1426875,19,256,2,5
1426876,20,1039,2,5
1426876,25,1723,1,2
1426876,49,1770,0,0
1426877,36,2925,1,3
1426879,40,3486,4,4
1426882,43,957,1,5
1426882,30,4493,3,5
1426883,2,2993,1,3
1426883,49,574,1,2
1426883,26,573,1,3
1426884,14,4438,0,0
1426884,3,1322,0,0
1426885,17,3126,1,3
1426885,30,2695,0,0
1426886,3,39,0,0
1426886,36,2741,5,5
1426887,27,4510,1,3
1426887,31,4092,2,5
1426887,34,21,1,3
1426887,48,2417,0,0
1426888,10,3492,1,3
1426888,33,1685,0,0
1426890,2,3517,1,5
1426891,10,1229,6,5
1426891,40,1005,0,0
1426891,13,3861,1,3
1426892,39,350,1,5
1426892,10,3787,2,5
1426893,50,563,1,2
1426893,29,537,1,1
1426893,28,2844,2,5
1426893,10,3842,2,5
1426894,7,2919,3,5
1426895,20,184,0,0
1426895,24,426,1,3
1426896,33,4569,3,5
1426897,40,74,2,5
1426897,45,2824,0,0
1426898,42,2630,2,2
1426898,21,2852,1,3
1426898,10,3198,0,0
1426898,31,4606,1,3
1426898,11,4055,2,5
1426899,8,480,1,2
1426899,31,4539,2,4
1426899,3,1133,1,3
1426900,6,3822,0,0
1426900,39,3664,0,0
1426901,13,2505,0,0
1426901,16,3709,1,5
1426901,43,2584,4,5
1426901,10,881,1,3
1426902,34,3345,2,5
1426902,35,1855,3,4
1426902,14,1924,1,3
1426902,5,303,2,4
1426902,36,4247,0,0
1426903,47,490,1,2
1426904,12,759,3,5
1426905,28,2649,1,3
1426907,35,1540,0,0
1426907,26,3870,1,5
1426907,32,2398,2,5
1426907,50,4407,0,0
1426908,13,3381,5,5
1426909,12,4134,3,3
1426909,43,3749,0,0
1426909,50,2082,0,0
1426911,50,3277,1,3
1426911,17,3339,2,3
1426912,4,2357,0,0
1426912,18,585,0,0
1426912,28,562,1,3
1426914,25,621,0,0
1426914,12,607,4,5
1426915,21,1749,0,0
1426915,48,811,6,5
1426915,13,1452,2,4
1426915,18,3891,1,3
1426915,3,2389,1,1
1426915,40,4023,7,5
1426916,32,1539,2,5
1426917,40,2879,1,3
1426917,33,3750,1,5
1426917,7,3560,2,5
1426917,41,1576,3,5
1426918,11,1744,0,0
1426918,2,616,0,0
1426918,27,2043,1,3
1426919,3,3747,0,0
1426919,11,4237,2,5
1426920,3,754,0,0
1426920,15,3837,2,5
1426921,23,2061,1,5
1426921,49,1887,0,0
1426921,39,967,2,3
1426921,30,3049,0,0
1426922,3,3746,0,0
1426922,11,4045,1,3
1426923,7,2799,1,2
1426923,48,1271,1,5
1426924,11,408,0,0
1426924,13,3496,1,3
1426924,46,3493,1,3
1426925,40,4015,3,3
1426926,29,3241,2,3
1426926,30,2034,0,0
1426926,19,1879,0,0
1426927,49,3985,1,2
1426927,49,4302,5,5
1426927,32,3864,2,2
1426929,26,103,0,0
1426929,45,2396,1,2
1426929,40,2613,2,4
1426930,18,4329,0,0
1426930,18,1693,2,5
1426930,33,2835,2,3
1426930,27,3418,1,2
1426931,4,1904,1,2
1426932,42,3902,3,4
1426932,23,812,1,3
1426933,36,3282,3,3
1426933,44,2270,1,3
1426933,45,1155,1,3
1426934,32,199,0,0
1426934,5,4246,1,2
1426935,18,392,1,3
1426935,19,127,0,0
1426935,33,2254,1,3
1426935,38,1285,0,0
1426936,19,3700,1,3
1426937,12,2177,0,0
1426938,46,1574,0,0
1426938,5,4066,0,0
1426939,15,1248,0,0
1426940,5,3562,1,2
1426940,24,2861,1,3
1426941,36,933,2,5
1426941,8,4505,0,0
1426942,34,1986,1,5
1426943,46,3366,2,5
1426943,10,2374,4,5
1426944,32,2002,1,3
1426944,45,4610,1,3
1426946,9,4232,1,5
1426946,40,1135,1,2
1426946,10,1837,2,2
1426946,21,1681,2,5
1426947,36,1725,2,3
1426949,43,1735,1,3
1426949,1,4217,0,0
1426949,25,603,2,5
1426949,21,1646,0,0
1426949,38,2301,1,5
1426949,14,40,0,0
1426950,14,2527,0,0
1426950,23,1578,2,4
1426951,21,216,2,5
1426951,5,4351,0,0
1426952,18,4321,4,5
1426952,30,3142,0,0
1426952,4,2994,2,5
1426953,24,1082,0,0
1426953,46,1759,3,5
1426954,48,554,0,0
1426954,43,1147,3,3
1426955,46,1264,2,2
1426956,38,4169,0,0
1426957,17,1672,0,0
1426957,50,3548,0,0
1426960,35,374,1,3
1426960,48,2493,0,0
1426960,23,3920,2,3
1426960,31,4361,1,3
1426961,25,694,0,0
1426961,41,604,0,0
1426961,32,2975,1,5
1426961,27,4419,0,0
1426962,38,967,0,0
1426963,21,2470,1,2
1426964,34,443,2,5
1426965,46,1143,2,2
1426965,44,1094,1,1
1426966,29,1510,2,5
1426967,35,3601,0,0
1426970,44,1256,3,4
1426971,37,3562,3,5
1426971,48,1561,0,0
1426971,47,1165,5,5
1426972,46,635,3,4
1426972,18,63,0,0
1426973,43,632,2,4
1426973,16,1425,3,3
1426973,27,775,1,3
1426974,38,2881,0,0
1426974,41,1664,4,5
1426975,13,3435,2,5
1426976,48,1742,1,2
1426976,44,2111,4,4
1426976,15,210,0,0
1426977,15,4308,1,3
1426977,49,2764,1,1
1426978,23,945,0,0
1426978,31,1903,1,2
1426979,50,1088,0,0
1426979,23,652,0,0
1426979,45,3115,4,5
1426980,30,2594,2,5
1426980,41,203,2,5
1426981,44,540,0,0
1426981,46,748,0,0
1426983,4,334,2,3
1426983,23,3418,0,0
1426983,13,2406,0,0
1426984,37,169,0,0
1426987,2,1170,2,3
1426987,5,2082,1,5
1426987,15,3118,0,0
1426988,39,2882,1,5
1426988,39,3824,2,4
1426989,20,2458,1,3
1426989,28,4493,3,5
1426990,38,1487,0,0
1426990,22,120,2,5
1426990,23,2161,0,0
1426990,31,4081,0,0
1426991,17,2593,0,0
1426991,41,1478,2,5
1426991,36,2782,0,0
1426991,49,2223,0,0
1426991,26,3939,1,5
1426991,15,2427,0,0
1426991,36,1721,1,1
1426992,22,828,3,5
1426992,25,1987,3,5
1426993,38,4323,1,5
1426994,37,1915,1,5
1426995,5,4438,1,3
1426995,50,2105,1,3
1426996,26,1708,0,0
1426996,35,1128,2,5
1426996,21,3610,0,0
1426996,8,40,0,0
1426997,22,2510,3,3
1426997,22,1738,2,2
1426997,5,3841,2,4
1426998,29,58,1,3
1426999,47,2194,2,4
1427000,30,2876,0,0
1427000,48,624,5,5
1427000,46,1695,6,5
1427001,15,2327,2,5
1427001,34,3988,1,3
1427002,41,2189,3,5
1427002,32,40,0,0
1427003,9,4490,1,2
1427003,2,323,2,5
1427005,39,4543,0,0
1427005,8,110,0,0
1427007,37,627,5,5
1427008,22,4635,1,1
1427008,23,4324,2,3
1427008,4,4396,2,4
1427009,45,1001,1,5
1427010,35,3594,1,3
1427010,22,1213,3,3
1427010,35,4395,1,5
1427011,25,3187,0,0
1427011,16,3364,1,3
1427012,31,571,0,0
1427012,27,3031,0,0
1427012,33,1743,2,5
1427013,33,2817,0,0
1427013,2,1049,0,0
1427013,26,1093,5,5
1427014,35,180,0,0
1427014,10,2653,1,3
1427016,33,3563,0,0
1427017,15,1215,0,0
1427017,49,3681,4,4
1427017,27,4205,2,5
1427018,21,434,0,0
1427018,14,3019,2,5
1427019,34,752,4,5
1427019,50,3268,1,3
1427021,1,928,3,5
1427021,35,1886,3,5
1427021,17,2352,3,3
1427022,49,4437,0,0
1427022,2,2532,1,3
1427022,50,3688,3,3
1427023,47,2143,3,5
1427023,33,1549,1,3
1427023,35,2006,3,3
1427023,25,2998,2,5
1427024,14,1253,2,4
1427024,26,1648,2,5
1427026,9,3454,0,0
1427026,29,2438,1,3
1427026,15,820,1,3
1427027,49,3979,0,0
1427027,35,2206,0,0
1427028,19,113,1,5
1427028,9,2028,1,3
1427028,5,2946,3,5
1427029,20,2466,1,3
1427029,38,4523,1,2
1427029,13,4220,1,3
1427030,39,3928,0,0
1427030,26,3402,0,0
1427031,35,132,1,3
1427032,16,828,1,2
1427032,27,4548,0,0
1427032,30,465,3,5
1427033,8,169,1,3
1427033,6,3854,0,0
1427034,12,2441,1,3
1427035,8,1438,0,0
1427035,25,219,0,0
1427035,21,4148,2,5
1427035,18,4504,2,5
1427036,45,801,3,4
1427036,5,1395,3,4
1427037,32,2292,0,0
1427038,21,3004,1,3
1427038,13,2979,0,0
1427038,44,2877,1,3
1427039,49,3749,2,5
1427040,19,4177,0,0
1427041,19,4413,11,5
1427042,45,2232,0,0
1427042,44,4351,0,0
1427042,34,760,2,5
1427043,14,4370,1,2
1427045,25,885,1,3
1427046,7,538,1,2
1427046,11,1293,1,2
1427047,48,30,0,0
1427048,50,2981,0,0
1427049,14,4607,1,3
1427049,20,3135,2,5
1427050,24,1516,1,5
1427050,45,1137,1,3
1427050,21,2262,0,0
1427051,46,1072,1,3
1427051,33,271,0,0
1427052,31,3018,2,4
1427052,38,325,2,5
1427053,11,2112,1,5
1427054,10,4020,0,0
1427055,38,702,3,3
1427056,27,754,1,2
1427057,12,4287,6,5
1427057,11,1937,4,4
1427057,47,4285,1,3
1427058,26,297,1,3
1427059,12,2082,1,5
1427059,28,3026,0,0
1427059,19,2895,1,3
1427060,20,4264,0,0
1427060,50,2123,1,3
1427060,50,3646,1,2
1427060,13,3040,3,3
1427060,28,3558,0,0
1427061,34,3162,7,5
1427061,9,2994,2,5
1427062,50,3400,1,2
1427062,5,2549,1,3
1427062,30,3268,2,5
1427064,29,4009,2,2
1427064,11,109,0,0
1427065,43,33,1,5
1427065,44,4363,1,3
1427065,49,1187,0,0
1427065,18,1541,3,4
1427066,20,2436,1,2
1427066,8,2240,0,0
1427066,7,252,1,3
1427066,10,1802,2,5
1427067,45,108,1,3
1427067,46,1473,2,4
1427067,23,1385,2,4
1427067,30,2682,0,0
1427067,46,3454,1,3
1427068,33,472,0,0
1427070,21,2293,2,5
1427073,9,3864,3,3
1427073,11,3474,2,2
1427074,8,3725,0,0
1427074,44,1555,3,3
1427075,31,297,1,3
1427076,29,2450,3,3
1427077,32,3650,2,3
1427079,47,664,0,0
1427080,39,2039,0,0
1427080,44,2335,0,0
1427081,15,758,5,5
1427081,3,4146,3,5
1427081,4,4102,4,4
1427081,33,4045,0,0
1427083,33,789,0,0
1427084,3,288,1,5
1427084,9,1870,4,5
1427085,11,2169,1,3
1427085,38,3901,2,5
1427085,24,1028,0,0
1427086,37,318,0,0
1427086,27,3179,2,5
1427086,45,4030,1,3
1427087,46,3643,0,0
1427087,35,3198,1,2
1427088,7,3013,1,3
1427089,40,1268,0,0
1427090,10,2603,1,3
1427090,40,225,1,5
1427091,6,1926,0,0
1427091,32,840,0,0
1427092,9,1328,1,3
1427092,5,3059,0,0
1427092,45,3876,1,2
1427092,18,2235,2,5
1427092,42,183,0,0
1427093,49,3980,0,0
1427093,42,2015,2,3
1427094,25,2059,4,4
1427095,23,4227,0,0
1427095,10,1818,0,0
1427095,22,3870,0,0
1427097,31,1367,1,1
1427098,15,1920,0,0
1427098,46,1912,1,3
1427098,18,2125,2,5
1427098,5,21,0,0
1427099,1,408,0,0
1427100,23,1929,0,0
1427100,23,1485,0,0
1427101,2,2660,2,4
1427101,15,3157,1,5
1427101,31,2711,2,5
1427101,15,1050,0,0
1427101,9,249,2,5
1427102,3,2901,4,4
1427102,39,3842,1,3
1427102,38,2583,1,5
1427103,16,2027,2,5
1427103,31,723,2,3
1427103,18,2895,2,5
1427103,15,3065,2,3
1427104,25,1586,3,3
1427104,21,3560,0,0
1427104,39,2688,3,3
1427104,33,1033,6,5
1427105,12,2734,1,3
1427105,4,2080,0,0
1427105,16,1808,0,0
1427106,39,35,0,0
1427106,39,2461,1,2
1427106,4,891,1,2
1427106,49,960,0,0
1427107,18,2378,0,0
1427107,27,2674,0,0
1427107,18,557,1,3
1427109,28,784,5,5
1427110,38,100,0,0
1427110,1,3159,1,3
1427110,27,3530,1,3
1427110,1,4580,0,0
1427111,33,841,0,0
1427111,1,1845,0,0
1427112,46,463,1,3
1427113,15,1096,0,0
1427114,49,2516,0,0
1427114,33,3094,1,3
1427114,6,1534,0,0
1427114,20,116,0,0
1427114,8,1366,2,2
1427114,20,3795,0,0
1427116,21,2152,1,2
1427117,23,867,1,3
1427117,23,2195,1,3
1427117,16,3572,7,5
1427118,41,4514,1,2
1427118,5,4100,5,5
1427118,40,4081,0,0
1427119,8,300,0,0
1427119,17,3437,3,4
1427120,45,4056,1,3
1427120,46,2154,1,3
1427121,21,488,0,0
1427121,12,3175,1,3
1427121,28,419,3,4
1427122,31,4250,1,3
1427123,8,1202,4,4
1427123,38,3955,0,0
1427124,12,1268,0,0
1427124,26,191,1,5
1427127,36,3621,0,0
1427128,45,1815,2,5
1427128,37,3646,3,5
1427129,15,106,1,3
1427131,30,1069,0,0
1427131,38,1771,2,5
1427132,17,2685,0,0
1427132,6,4083,1,5
1427132,46,1850,2,5
1427132,17,3181,2,5
1427133,30,4055,1,3
1427133,5,3511,0,0
1427134,48,2716,1,3
1427134,12,2103,0,0
1427135,11,456,1,3
1427135,9,4341,2,5
1427136,33,3677,1,2
1427137,43,264,1,2
1427137,6,4131,1,3
1427139,27,2367,2,5
1427139,34,3264,2,4
1427140,23,3874,3,4
1427141,26,3325,0,0
1427141,50,1721,5,5
1427141,10,4407,0,0
1427141,1,3311,2,5
1427142,2,1142,2,3
1427142,5,2365,1,5
1427144,34,2548,1,3
1427144,32,3621,0,0
1427145,37,917,1,1
1427145,7,241,2,5
1427147,32,304,1,3
1427149,36,2936,0,0
1427149,15,4160,1,3
1427149,25,2802,0,0
1427149,23,59,0,0
1427150,30,4334,0,0
1427151,7,3504,1,3
1427151,3,2159,2,2
1427151,35,1414,1,5
1427152,6,3899,4,5
1427152,38,2297,0,0
1427152,36,2156,2,5
1427153,8,475,7,4
1427154,18,272,1,3
1427154,23,550,1,5
1427154,40,1656,1,2
1427154,5,869,4,5
1427155,17,2571,0,0
1427155,48,1852,0,0
1427155,44,838,0,0
1427158,48,2134,1,5
1427158,32,794,11,5
1427160,41,532,2,5
1427162,46,2481,1,2
1427162,22,4239,0,0
1427162,48,526,2,5
1427163,34,583,2,5
1427163,23,4394,0,0
1427163,11,86,0,0
1427163,6,353,1,3
1427164,22,2129,2,5
1427164,27,3616,0,0
1427164,46,820,1,3
1427165,1,4292,3,4
1427165,46,3283,1,3
1427166,22,1518,1,5
1427167,36,1713,2,2
1427167,18,1656,0,0
1427167,49,3770,1,3
1427168,7,2772,1,3
1427170,35,3380,6,5
1427171,11,2309,6,4
1427172,19,220,0,0
1427172,38,1570,1,1
1427173,6,1721,4,4
1427174,44,1492,3,5
1427175,11,2948,0,0
1427175,48,1890,4,5
1427176,40,67,0,0
1427177,34,1941,0,0
1427177,30,461,2,5
1427178,23,2940,0,0
1427178,19,2924,0,0
1427178,9,2476,0,0
